comment_id,video_id,video_title,video_channel,author,author_channel_id,comment_text,comment_length,word_count,is_reply,parent_id,like_count,reply_count,published_date,published_time,day_of_week,hour_of_day,has_emoji,has_url,is_all_caps,exclamation_count,question_count,engagement_rate,sentiment,sentiment_score,emotion,toxicity_score,spam_score
UgyK8eGlbcC46WU5INZ4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Killua15,UC1NeJhrHzXefl3ah77AADqQ,"Green Day NEEDS to Be the Next Performers/Headliners for the Halftime Show.

I’m sure they fit all the boxes required, that should allow them to be chosen as the Next Headliners for the SuperBowl.",196,34,False,,19,0,2026-02-09,02:30:03,Monday,2,True,False,False,0,0,0.0006857472840798354,,,,,
UgyLYaU9DokRbkqJpG14AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@twiztid133,UC1Z1TVq5ySqaGYUubSxEgCA,Slipknot should perform at the halftime show.,45,7,False,,46,5,2026-02-09,02:19:49,Monday,2,False,False,False,0,0,0.0016602302667196017,,,,,
UgyLYaU9DokRbkqJpG14AaABAg.ASznRg1wi_tASzpWhPQMcn,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Eclipse_Staryy,UClmGeorhtquYk8xboGsmx1g,YES,3,1,True,UgyLYaU9DokRbkqJpG14AaABAg,2,0,2026-02-09,02:37:59,Monday,2,False,False,True,0,0,7.218392463998267e-05,,,,,
UgyLYaU9DokRbkqJpG14AaABAg.ASznRg1wi_tASzpdYfxvbU,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@bryanfernandez1136,UCHfCn6NqtGBn1LussX3z1yg,On god tho 💯,12,4,True,UgyLYaU9DokRbkqJpG14AaABAg,1,0,2026-02-09,02:39:03,Monday,2,True,False,False,0,0,3.6091962319991336e-05,,,,,
UgyLYaU9DokRbkqJpG14AaABAg.ASznRg1wi_tASzq3pkLFha,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@funnygum1,UC8VsQq9OyAODjTecRGl9cvA,No,2,1,True,UgyLYaU9DokRbkqJpG14AaABAg,0,0,2026-02-09,02:42:46,Monday,2,False,False,False,0,0,0.0,,,,,
UgyLYaU9DokRbkqJpG14AaABAg.ASznRg1wi_tASzrM7Qb4DG,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Jay-jb2vr,UCN5dPQScTORfWo1EOtl89Cw,System of a Down,16,4,True,UgyLYaU9DokRbkqJpG14AaABAg,10,0,2026-02-09,02:54:01,Monday,2,False,False,False,0,0,0.0003609196231999134,,,,,
UgyLYaU9DokRbkqJpG14AaABAg.ASznRg1wi_tASzs3SYIT5c,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@devilinav7494,UCehOeaombOcAKgyGgn1ulfg,​@Jay-jb2vrI would love that along with RATM. For LXI?,54,9,True,UgyLYaU9DokRbkqJpG14AaABAg,1,0,2026-02-09,03:00:12,Monday,3,True,False,False,0,1,3.6091962319991336e-05,,,,,
Ugx-0qmZSDefj3O58bF4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@riggle609,UCgUmrFShxzeTz5inZyu6DiA,Man troy really is awesome on drums the whole group the way they play together so well and they are all unique in the way they play to and in sync green day will always be iconic,178,37,False,,0,0,2026-02-10,18:49:55,Tuesday,18,False,False,False,0,0,0.0,,,,,
UgwPkePRe83HW69xM4J4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@deniz_sanli,UCksncoQWYGPyyvjM3Fe7A8g,"They didn't even let him sing the ""agenda"" part in American Idiot? man what a shame! That's why I was so hyped up for this show",127,26,False,,4,2,2026-02-09,22:00:18,Monday,22,False,False,False,1,1,0.00014436784927996535,,,,,
UgwPkePRe83HW69xM4J4AaABAg.AT0uXpb_j3FAT0vrKmL7Ee,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@granttube20222,UC6J2ijYULNXT3-unb33uRoA,At least he said “Tr*mp’s a racist”,35,7,True,UgwPkePRe83HW69xM4J4AaABAg,1,0,2026-02-09,22:11:50,Monday,22,True,False,False,0,0,3.6091962319991336e-05,,,,,
UgwPkePRe83HW69xM4J4AaABAg.AT0uXpb_j3FAT0wEgawdAI,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@deniz_sanli,UCksncoQWYGPyyvjM3Fe7A8g,@granttube20222 When did he say this? In this show or in a different show?,74,14,True,UgwPkePRe83HW69xM4J4AaABAg,0,0,2026-02-09,22:15:10,Monday,22,False,False,False,0,2,0.0,,,,,
Ugzvq_cLjbDnPzq4srB4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@luchokrunge4312,UCMTLpCeJWu6C75T1DNTZ_Rg,Green day❤❤❤❤❤❤❤ uffff mi primer referente musical a los 9 años,63,11,False,,43,0,2026-02-09,02:02:33,Monday,2,True,False,False,0,0,0.0015519543797596275,,,,,
UgxMAFo13CAE2iUKOQ14AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@gratitudes6471,UCymh7IkARze_wLUO8BCRZSA,I LOVED this performance!!  Im sitting here singing along and my husband is shocked. Im 61 and heard their music endlessly thanks to my kids back in the day. Brought it all back. Thanks for this!,195,36,False,,57,1,2026-02-09,13:27:53,Monday,13,False,False,False,3,0,0.0020572418522395064,,,,,
UgxMAFo13CAE2iUKOQ14AaABAg.AT-ztksbNAsAT0aAhRFLv-,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@annwalk9250,UCGWUeT1sYcjeIo2u1paWMWA,Same for me and I’m 75,22,6,True,UgxMAFo13CAE2iUKOQ14AaABAg,3,0,2026-02-09,19:02:23,Monday,19,True,False,False,0,0,0.00010827588695997402,,,,,
UgwPndAf1-ze3oRx9h14AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@vonnscottbair,UC-gACaLe70pKw15ZBpBLjCw,Good Afternoon: Match necktie and drum set. Just one more reason to love these guys...,86,15,False,,2,0,2026-02-10,01:54:21,Tuesday,1,False,False,False,0,0,7.218392463998267e-05,,,,,
UgzX1afTL5XTERDIPCV4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@tyryanne,UCPPS8oEsOk_KYLdT3ARx_-w,"i wana point something out, the lead singer of Green Day is a year younger than Kid Rock, and he looks better than Kid Rock",123,25,False,,3,0,2026-02-10,21:23:57,Tuesday,21,False,False,False,0,0,0.00010827588695997402,,,,,
UgzLoIoaza4-MJYRPAF4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@whatsup4807,UC1LgiuI17I2DlvbAfLeGuuA,"LOLOLLL the audio appliance in Levi Stadium ain't that SUPER BOWL SURROUND DOLBY SYSTEM vs our MCG Stadium in Melbourne, Australia.

Love Green Days and great to see them again.

Their platform was so tiny about 1/10 of our Kiss couple years ago with Pyro tech.

But I LOVE THAT BIG BIRDS SKY PARADE.

   ❤❤❤❤     A W E S O M E     ❤❤❤❤",336,63,False,,4,0,2026-02-09,02:20:51,Monday,2,True,False,False,0,0,0.00014436784927996535,,,,,
Ugwqxq0haxtQsSZ8EhZ4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@truthspeaksvolumes2134,UCGEl-AqeKxh3qkG82m54UOw,I have been to many concerts throughout the last 30 years. Green Day was far my favourite. I surprised my boys with tickets. I also went to New York City just to see American Idiot on Broadway then took my son to see it in Toronto. AGAIN one of the best Broadway shows I have ever seen. Hope to see you again in person😊,319,64,False,,1,0,2026-02-10,14:26:15,Tuesday,14,True,False,False,0,0,3.6091962319991336e-05,,,,,
UgyQoWogvnd_wTmMNRx4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@AlfonsoNeilJimenezCasallas,UCqkKjiCrgKmW23FJ30rKqbQ,Greenday deserved to be in half-time show too!,46,8,False,,2,0,2026-02-10,12:33:43,Tuesday,12,False,False,False,1,0,7.218392463998267e-05,,,,,
UgyWG4uYpG-8jnfI-lR4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@TheSci-fiAnarchist42,UCmmEqsi6JOd-hKoXuz00tZA,"Some people watched the Superbowl for the love of the game.

Some watched it for the commercials. 

Me, I watched it for Green Day!",131,24,False,,26,2,2026-02-09,04:56:03,Monday,4,False,False,False,1,0,0.0009383910203197747,,,,,
UgyWG4uYpG-8jnfI-lR4AaABAg.AT-4JuySk7hAT-KYdi8BTP,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@brackenstorm2682,UCTp7-DKgmNmRzrpRHolpiqQ,"My sister did the same thing! Lmao
She only watched the opening of the Superbowl to see Green Day and even playfully forbade me and my dad from talking about football until the performance was over lol",201,37,True,UgyWG4uYpG-8jnfI-lR4AaABAg,1,0,2026-02-09,07:17:52,Monday,7,False,False,False,1,0,3.6091962319991336e-05,,,,,
UgyWG4uYpG-8jnfI-lR4AaABAg.AT-4JuySk7hAT0TTI7mcTt,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@HelloThere-dc1sh,UCsIEzt2RexvJs5Z2bEzzqPw,I did not watch it for all 3 reasons.  NFL is scripted.  The commercials were the worst ever this time.  The bands sucked.  It was a total shitbomb all around.  Watching paint dry would be more interesting!,206,37,True,UgyWG4uYpG-8jnfI-lR4AaABAg,0,0,2026-02-09,17:55:01,Monday,17,False,False,False,1,0,0.0,,,,,
UgyRWbJRRYqs9qH-ToJ4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Braxton...0,UCXXC9DoCnihI4Ct-Pn1ZKtA,Now this and bad bunny are the only good parts of the superbowl so far.,71,15,False,,153,7,2026-02-09,02:00:48,Monday,2,False,False,False,0,0,0.0055220702349586745,,,,,
UgyRWbJRRYqs9qH-ToJ4AaABAg.ASzlGMVC5FuASzn467zell,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@nickit2015,UCtCkbTCJTAh6vmkmC27JBSA,Yes!!! ❤,8,2,True,UgyRWbJRRYqs9qH-ToJ4AaABAg,4,0,2026-02-09,02:16:36,Monday,2,True,False,False,3,0,0.00014436784927996535,,,,,
UgyRWbJRRYqs9qH-ToJ4AaABAg.ASzlGMVC5FuASznRoq1gwX,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@shawnmanson6193,UCGFtrgqRM0HagZyto0Cm6fA,FALSE,5,1,True,UgyRWbJRRYqs9qH-ToJ4AaABAg,2,0,2026-02-09,02:19:50,Monday,2,False,False,True,0,0,7.218392463998267e-05,,,,,
UgyRWbJRRYqs9qH-ToJ4AaABAg.ASzlGMVC5FuASznU3MybPM,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@MartinLPXD,UCXca5jw3JpYDxld1C1IE6mw,"Jajaj Absolutely, bro, could this be the first Super Bowl without a single touchdown?",85,14,True,UgyRWbJRRYqs9qH-ToJ4AaABAg,5,0,2026-02-09,02:20:08,Monday,2,False,False,False,0,1,0.0001804598115999567,,,,,
UgyRWbJRRYqs9qH-ToJ4AaABAg.ASzlGMVC5FuASznZ6TsqrY,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@thericethatsmilesback5464,UCy2B05GbANTgfAzeoCKNSCA,Ngl the anthem this year was beautiful!,39,7,True,UgyRWbJRRYqs9qH-ToJ4AaABAg,1,0,2026-02-09,02:20:50,Monday,2,False,False,False,1,0,3.6091962319991336e-05,,,,,
UgyRWbJRRYqs9qH-ToJ4AaABAg.ASzlGMVC5FuASznv-80lNW,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Braxton...0,UCXXC9DoCnihI4Ct-Pn1ZKtA,​@MartinLPXDyeah,16,1,True,UgyRWbJRRYqs9qH-ToJ4AaABAg,1,0,2026-02-09,02:23:57,Monday,2,True,False,False,0,0,3.6091962319991336e-05,,,,,
Ugwg62MbQ4KQ18eh3q54AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@ghoostie_,UCdunRNiQF_3oYzYmWew95Xw,LOVE YOU GREEN DAY 💚💚💚,22,5,False,,21,0,2026-02-09,02:08:27,Monday,2,True,False,True,0,0,0.0007579312087198181,,,,,
UgzIBbv3E0exAeTZW194AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@turtle4llama,UCu1K0ZgQi1fb-9Tnklcoj7A,"Love that the boys got a quick, local spite gig.",48,10,False,,2,0,2026-02-10,02:10:59,Tuesday,2,False,False,False,0,0,7.218392463998267e-05,,,,,
UgxTrxToZ-_sYVoI2Zh4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@jeffreyhay936,UCaoy7dWVVKQwu2ibdcXrQKQ,They still got it! Great guys!!,31,6,False,,16,0,2026-02-09,03:00:50,Monday,3,False,False,False,3,0,0.0005774713971198614,,,,,
UgyNmAnSSPG4aalYTI94AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@That2n0r1ax,UCVHzgJ4elenyqJ_qqXZTjfw,I like how at 1:00 they just started syncing together,53,10,False,,17,2,2026-02-09,05:24:44,Monday,5,False,False,False,0,0,0.0006135633594398528,,,,,
UgyNmAnSSPG4aalYTI94AaABAg.AT-7b4ItZLuAT23-kqBpYO,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@LetsAlllUseOurBrains,UCaP8hQ3Z0m3MzX9sZsDUMPw,U mean part of the song ? Weird thing to point out,50,12,True,UgyNmAnSSPG4aalYTI94AaABAg,1,0,2026-02-10,08:42:16,Tuesday,8,False,False,False,0,1,3.6091962319991336e-05,,,,,
UgyNmAnSSPG4aalYTI94AaABAg.AT-7b4ItZLuAT3-rpDGzkr,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@therealzeph77,UCZ9zkwbp_CYP1GVVrnR0Xfg,​@LetsAlllUseOurBrainsno the band members,41,4,True,UgyNmAnSSPG4aalYTI94AaABAg,1,0,2026-02-10,17:34:05,Tuesday,17,True,False,False,0,0,3.6091962319991336e-05,,,,,
UgxhcdoileVH9TV4RNJ4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@mochie9640,UCklKEKORknIDFaPR4uKr_nw,Wow,3,1,False,,7,0,2026-02-09,02:00:04,Monday,2,False,False,False,0,0,0.0002526437362399394,,,,,
UgxSITnszaYCNwx5eWN4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@gugapumpkin2,UCL5CAlTfYRS10lPtETvVRQg,"Wish they had played more of their earlier hits, but this was great, amazing and nostalgic either way ❤❤",104,19,False,,0,0,2026-02-09,21:51:08,Monday,21,True,False,False,0,0,0.0,,,,,
UgwBGCGjWZ2KHbxMtWt4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@fernandocevallos3776,UCNf-EEPTj8amZ285nt-HQTw,Pongan el half time,19,4,False,,17,0,2026-02-09,02:00:59,Monday,2,False,False,False,0,0,0.0006135633594398528,,,,,
UgyAAyGaeclYNzmi0X94AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@johnturcsik2906,UCcGsvPmv4YYcn9HcLl_dlYw,"Who else thought the performance felt short? It was a great performance nonetheless, but it just felt too short where it ended before it could even start.",154,27,False,,13,0,2026-02-09,06:44:02,Monday,6,False,False,False,0,1,0.00046919551015988737,,,,,
UgyyZ9n3Viz-eLIypPJ4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@pinkcloud8182,UCrIrxFrO4Z_-TLiFFiFU16w,green day are from the bay area!! so awesome that they performed,64,12,False,,4,3,2026-02-09,06:07:04,Monday,6,False,False,False,2,0,0.00014436784927996535,,,,,
UgyyZ9n3Viz-eLIypPJ4AaABAg.AT-CS4tl7dXAT0ZOAz1pHR,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@tscom102,UCFB8thbGq2WTgwYtNvAqTHw,They are not even from america. Lmfao,37,7,True,UgyyZ9n3Viz-eLIypPJ4AaABAg,0,0,2026-02-09,18:46:45,Monday,18,False,False,False,0,0,0.0,,,,,
UgyyZ9n3Viz-eLIypPJ4AaABAg.AT-CS4tl7dXAT0_6TXRwym,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@StaticCity13,UCY2Wr_PNp_vxFneu1p7aHMg,@tscom102 Of course they are what are you talking about,55,10,True,UgyyZ9n3Viz-eLIypPJ4AaABAg,0,0,2026-02-09,18:53:04,Monday,18,False,False,False,0,0,0.0,,,,,
UgyyZ9n3Viz-eLIypPJ4AaABAg.AT-CS4tl7dXAT0cKeJD9lb,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@nomenclature9373,UCbv_35a2qYMzzwuMRPi-hJw,"@tscom102 Pinole and Rodeo, California are not in America?",58,9,True,UgyyZ9n3Viz-eLIypPJ4AaABAg,0,0,2026-02-09,19:21:13,Monday,19,False,False,False,0,1,0.0,,,,,
UgxK7iK3iKISpEvCUk14AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@edergremio03,UCBfq8DMN8U13YlWx51hEbtQ,"Please, more Green Day at the halftime show of the next Super Bowl 🇧🇷🤘🏻🏈",72,14,False,,1,0,2026-02-11,02:11:55,Wednesday,2,True,False,False,0,0,3.6091962319991336e-05,,,,,
UgyFJ8V7G7lYkFeM4yR4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@teresamarquez5550,UCxMjIZtslCzF0XTXsgVn38Q,Love these guys Sooo Much!!💚🔥,29,5,False,,1,0,2026-02-10,00:04:59,Tuesday,0,True,False,False,2,0,3.6091962319991336e-05,,,,,
Ugw3umz5kqwVF-5l5eN4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@ibarrasinclair2,UCu5Cehhhe4wI3nNKx9DrMcA,"The artists at the super bowl 2026 did not disappoint, wow!!!! Great performances!!",83,13,False,,131,0,2026-02-09,02:19:03,Monday,2,False,False,False,6,0,0.004728047063918865,,,,,
UgygQ3u4izkemIy4PcV4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@abraham_ondategui,UCKB1nsyWZIGMFTrxJ8Q9vyw,"I remember when I first heard ""Boulevard of Broken Dreams"" during my teenage years when I was emo (from 2008 to 2016). 
Listening to it now brings back memories of my emo days. I liked how Green Day lashed out at ICE using the song ""American Idiot"".",249,47,False,,51,0,2026-02-09,02:20:52,Monday,2,False,False,False,0,0,0.0018406900783195582,,,,,
UgxjuzIs-eYubxM9shx4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@katherandefy,UCHNEVCOoOfjEC0_O2KEYFlA,Billy looks amazing. Great sound!! 💟🫶,37,6,False,,1,0,2026-02-10,23:25:49,Tuesday,23,True,False,False,2,0,3.6091962319991336e-05,,,,,
UgyehOYZuYLn1K0DNJZ4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@mjhaj-m7e,UCqdxprjub-rLsczZYrI2lNg,This was 100% the best part of SuperBowl60 especially when the hall of famers like young and manning came on stage that was so f*ckin awesome!!🔥,144,26,False,,16,0,2026-02-09,04:34:20,Monday,4,True,False,False,2,0,0.0005774713971198614,,,,,
UgyyZRtLqK4YIhqYBu94AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@zacksalas6911,UCaQlyl432cqeRNink3IFYcg,Should've been the halftime show,32,5,False,,13,0,2026-02-09,05:53:03,Monday,5,False,False,False,0,0,0.00046919551015988737,,,,,
Ugz80gWOdDy14JJ-CJJ4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@davidmacdonald1855,UC9Wi860d2L60u6Y1FrAxw0Q,"this video of their opening performance starts as they finish a song?  This should be titled ""part of the the performance by Green Day"":)",137,24,False,,0,0,2026-02-10,00:14:59,Tuesday,0,False,False,False,0,1,0.0,,,,,
UgzhygYm7NMldHYkglF4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Ducaso,UCDz5_YeNlKoji6RkIa4pR-A,This takes me back to high school!,34,7,False,,0,0,2026-02-10,06:54:27,Tuesday,6,False,False,False,1,0,0.0,,,,,
Ugyz-WPLzlTyfZbdoKp4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Denzzel,UC3o74LcVpwuJWZgzJxt3beg,Half time show pleaseeeee❤❤,27,4,False,,908,28,2026-02-09,02:00:18,Monday,2,True,False,False,0,0,0.03277150178655214,,,,,
Ugyz-WPLzlTyfZbdoKp4AaABAg.ASzlCliAWy3ASzlbORGkOM,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@bdoon51,UCFe1kbj4OTxEX-9QrMfWoIA,worsSuperbowl with worst half time show...bronh back Micharl Jscksont,69,9,True,Ugyz-WPLzlTyfZbdoKp4AaABAg,7,0,2026-02-09,02:03:48,Monday,2,False,False,False,0,0,0.0002526437362399394,,,,,
Ugyz-WPLzlTyfZbdoKp4AaABAg.ASzlCliAWy3ASzlh9DOX52,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@BegNer-s9c,UCTG5QCOhMPPLUVnuPDT15FA,"trust me it wasn't too bad or too good, had great intro btw",59,13,True,Ugyz-WPLzlTyfZbdoKp4AaABAg,7,0,2026-02-09,02:04:35,Monday,2,False,False,False,0,0,0.0002526437362399394,,,,,
Ugyz-WPLzlTyfZbdoKp4AaABAg.ASzlCliAWy3ASzlifxGEdF,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Turtles-i7y,UC3PUJwOIsGrv4u78-gY_c-Q,@bdoon51learn how to type before commenting hate 😂😂,51,8,True,Ugyz-WPLzlTyfZbdoKp4AaABAg,72,0,2026-02-09,02:04:48,Monday,2,True,False,False,0,0,0.0025986212870393764,,,,,
Ugyz-WPLzlTyfZbdoKp4AaABAg.ASzlCliAWy3ASzllEaF1_v,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Sebastian39000,UCtb73SBca4kTAdl0rjStCUA,​best halftime,14,2,True,Ugyz-WPLzlTyfZbdoKp4AaABAg,3,0,2026-02-09,02:05:09,Monday,2,True,False,False,0,0,0.00010827588695997402,,,,,
Ugyz-WPLzlTyfZbdoKp4AaABAg.ASzlCliAWy3ASzln2UpZMp,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@azurxia,UCx7RqyNHj9czzhe7s9N4WKw,@Turtles-i7yliterally lol.,26,2,True,Ugyz-WPLzlTyfZbdoKp4AaABAg,3,0,2026-02-09,02:05:24,Monday,2,False,False,False,0,0,0.00010827588695997402,,,,,
UgyOn4CMXHmzqxBHnqV4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@PilarGaytan-er8oj,UCEPr5lV6bSzH0bOzlUMxJFQ,Holiday... que nostalgia,24,3,False,,9,0,2026-02-09,02:23:28,Monday,2,False,False,False,0,0,0.00032482766087992205,,,,,
UgwEVLR-6h8CTlA3Sop4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@MinaSugarQuill,UCO63iStNIPfrUjOiFuOwotQ,"cierta gente: * quejandose de bad bunny*
mientras tanto green day:",66,11,False,,1,0,2026-02-10,00:24:28,Tuesday,0,False,False,False,0,0,3.6091962319991336e-05,,,,,
UgwJl7W37hPejbJwN9V4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Sta_ykids2903,UCbMlXu7MBz1BYjtacbB4Plw,LETS GO GREENDAY,16,3,False,,20,0,2026-02-09,02:04:13,Monday,2,False,False,True,0,0,0.0007218392463998268,,,,,
UgxRW0EQWQvd1dp8HIN4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@gonzoplanatas8442,UCXoqaovWbj26CLBqUiZy9jw,OUT 🧊!!,7,2,False,,6,0,2026-02-09,03:07:54,Monday,3,True,False,True,2,0,0.00021655177391994803,,,,,
Ugy8I2BGPD1tr8GAg2F4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@SportsyAsh88,UCmux3x2027nECrTzbURPCKw,GREEN DAY SHOULDA BEEN HALFTIME SHOW!!! This 5 minute medley was AMAZING! A lot of nostalgia between my friends and I. They were in high school when American Idiot came out and I was in middle school.,200,37,False,,10,0,2026-02-09,07:13:13,Monday,7,False,False,False,4,0,0.0003609196231999134,,,,,
Ugw_gj6WKgrhfeeMt7l4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@MingTongPang54,UC-OcbKZUw6mhGxkdQLoM-bw,It’s almost like Bill Joel speed run through the 4 songs on the playlists.,74,14,False,,1,0,2026-02-10,02:27:18,Tuesday,2,True,False,False,0,0,3.6091962319991336e-05,,,,,
UgzTZc7Z0pX2HDb1IRd4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@rafaelferreira1824,UC9aljZjG1HIRVkzb4PnCpUg,Esse era pra ser o show do intervalo. Bem melhor,48,10,False,,0,0,2026-02-10,22:36:01,Tuesday,22,False,False,False,0,0,0.0,,,,,
UgzaI9VpSQaffHBfrKV4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@catmobile20,UC9vL94UHe3qbEmDyc4WpbAw,This was so epic,16,4,False,,38,0,2026-02-09,02:27:52,Monday,2,False,False,False,0,0,0.0013714945681596708,,,,,
UgxBbyH9HUbchfDrtT54AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@KeegandavArchive7,UCqZYJrEOMHEfbVubOg_xSKQ,YESSIR! Just got their album on pic disk yesterday!,51,9,False,,15,0,2026-02-09,02:00:08,Monday,2,False,False,False,2,0,0.0005413794347998701,,,,,
Ugx4f2EcQqg74L3i9_94AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Hellsbells4theresistance,UCrn4HaHBaUWbLvofKivv-9Q,I absolutely LOVED the audience sing along - you can hear how loud they were singing it,87,17,False,,0,0,2026-02-10,16:41:03,Tuesday,16,False,False,False,0,0,0.0,,,,,
UgwEta1FRvrw5jMaY2V4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@MaferMilian,UCnrd7u4C-6vDEtIs_jnC3DQ,NFL THANK YOU for such an amazing selection of artists,54,10,False,,13,0,2026-02-09,02:37:17,Monday,2,False,False,False,0,0,0.00046919551015988737,,,,,
UgzK1XdKpf_NX2L_FAZ4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@letoyawilliams1418,UCe1l0S-omncAkimRdOdcX_A,Love me some Green Day 😭😭😭😭❤️❤️🖤🖤,33,6,False,,13,0,2026-02-09,02:18:12,Monday,2,True,False,False,0,0,0.00046919551015988737,,,,,
UgxZUlYWEa7zit9N6gx4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@theresamickelson4975,UCHF255u0FTxOxUNXw1NE3Ng,Good job Green Day as always we love your music.. much love❤,60,12,False,,10,0,2026-02-09,03:31:24,Monday,3,True,False,False,0,0,0.0003609196231999134,,,,,
